person_id,leg_index,mode,start_time_s,end_time_s,trav_time_s,start_x,start_y,end_x,end_y,start_link,end_link,distance,vehicleRefId,route_type,mode_original,pt_transitLineId,pt_transitRouteId,pt_boardingTime_s,pt_accessFacilityId,pt_egressFacilityId,pt_transportMode,pt_segment_start_stop,pt_segment_end_stop
car_agent_08,1,pt,28892,29226,334,308290.60202531295,2771453.1747215157,306978.5968419912,2771610.465278407,pt_G19_DN,G18_DN.link:pt_G18_DN,,,default_pt,pt,Green,183_6003_DN,28892.0,G19_DN.link:pt_G19_DN,G14_DN.link:pt_G14_DN,subway,G19_DN.link:pt_G19_DN,G18_DN.link:pt_G18_DN
car_agent_08,1,pt,28892,29344,452,306978.5968419912,2771610.465278407,305751.5716874558,2771597.867194637,G18_DN.link:pt_G18_DN,G17_DN.link:pt_G17_DN,,,default_pt,pt,Green,183_6003_DN,,G19_DN.link:pt_G19_DN,G14_DN.link:pt_G14_DN,subway,G18_DN.link:pt_G18_DN,G17_DN.link:pt_G17_DN
car_agent_08,1,pt,28892,29452,560,305751.5716874558,2771597.867194637,304919.30980199634,2771652.5361355515,G17_DN.link:pt_G17_DN,G16_DN.link:pt_G16_DN,,,default_pt,pt,Green,183_6003_DN,,G19_DN.link:pt_G19_DN,G14_DN.link:pt_G14_DN,subway,G17_DN.link:pt_G17_DN,G16_DN.link:pt_G16_DN
car_agent_08,1,pt,28892,29568,676,304919.30980199634,2771652.5361355515,303763.41540546075,2771719.823223702,G16_DN.link:pt_G16_DN,G15_DN.link:pt_G15_DN,,,default_pt,pt,Green,183_6003_DN,,G19_DN.link:pt_G19_DN,G14_DN.link:pt_G14_DN,subway,G16_DN.link:pt_G16_DN,G15_DN.link:pt_G15_DN
car_agent_08,1,pt,28892,29698,806,303763.41540546075,2771719.823223702,302503.61297324795,2771706.944751381,G15_DN.link:pt_G15_DN,pt_G14_DN,,,default_pt,pt,Green,183_6003_DN,,G19_DN.link:pt_G19_DN,G14_DN.link:pt_G14_DN,subway,G15_DN.link:pt_G15_DN,G14_DN.link:pt_G14_DN
car_agent_08,2,walk,29698,29699,1,302503.61297324795,2771706.944751381,302503.61,2771706.94,pt_G14_DN,90941,0.0072864767860186625,,generic,walk,,,,,,,,
car_agent_08,3,walk,58500,58501,1,302503.61,2771706.94,302503.61297324795,2771706.944751381,90941,pt_G14_UP,0.0072864767860186625,,generic,walk,,,,,,,,
car_agent_08,4,pt,58511,58651,140,302503.61297324795,2771706.944751381,303763.41540546075,2771719.823223702,pt_G14_UP,G15_UP.link:pt_G15_UP,,,default_pt,pt,Green,183_6284_UP,58511.0,G14_UP.link:pt_G14_UP,G19_UP.link:pt_G19_UP,subway,G14_UP.link:pt_G14_UP,G15_UP.link:pt_G15_UP
car_agent_08,4,pt,58511,58771,260,303763.41540546075,2771719.823223702,304919.30980199634,2771652.5361355515,G15_UP.link:pt_G15_UP,G16_UP.link:pt_G16_UP,,,default_pt,pt,Green,183_6284_UP,,G14_UP.link:pt_G14_UP,G19_UP.link:pt_G19_UP,subway,G15_UP.link:pt_G15_UP,G16_UP.link:pt_G16_UP
car_agent_08,4,pt,58511,58886,375,304919.30980199634,2771652.5361355515,305751.5716874558,2771597.867194637,G16_UP.link:pt_G16_UP,G17_UP.link:pt_G17_UP,,,default_pt,pt,Green,183_6284_UP,,G14_UP.link:pt_G14_UP,G19_UP.link:pt_G19_UP,subway,G16_UP.link:pt_G16_UP,G17_UP.link:pt_G17_UP
car_agent_08,4,pt,58511,59021,510,305751.5716874558,2771597.867194637,306978.5968419912,2771610.465278407,G17_UP.link:pt_G17_UP,G18_UP.link:pt_G18_UP,,,default_pt,pt,Green,183_6284_UP,,G14_UP.link:pt_G14_UP,G19_UP.link:pt_G19_UP,subway,G17_UP.link:pt_G17_UP,G18_UP.link:pt_G18_UP
car_agent_08,4,pt,58511,59227,716,306978.5968419912,2771610.465278407,308290.60202531295,2771453.1747215157,G18_UP.link:pt_G18_UP,pt_G19_UP,,,default_pt,pt,Green,183_6284_UP,,G14_UP.link:pt_G14_UP,G19_UP.link:pt_G19_UP,subway,G18_UP.link:pt_G18_UP,G19_UP.link:pt_G19_UP
car_agent_08,5,walk,59227,59228,1,308290.60202531295,2771453.1747215157,308290.6,2771453.17,pt_G19_UP,168838,0.006678838306704603,,generic,walk,,,,,,,,
car_agent_09,0,walk,23400,24379,979,301278.16,2770528.6,302208.73,2771006.76,110633,24116,1360.0991848922308,,generic,walk,,,,,,,,
car_agent_09,1,walk,53100,54079,979,302208.73,2771006.76,301278.16,2770528.6,24116,110633,1360.0991848922308,,generic,walk,,,,,,,,
car_agent_10,0,walk,27900,27908,8,300488.79,2769778.54,300488.32202148304,2769769.6543999678,119734,119734,11.567289534979336,,generic,walk,,,,,,,,
car_agent_10,1,car,27908,28002,94,300488.32202148304,2769769.6543999678,301279.1508896225,2770528.337822943,119734,110633,1741.8175098181277,car_agent_10,links,car,,,,,,,,
car_agent_10,2,walk,28002,28002,0,301279.1508896225,2770528.337822943,301278.16,2770528.6,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_10,3,walk,57600,57600,0,301278.16,2770528.6,301279.1508896225,2770528.337822943,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_10,4,car,57600,57691,91,301279.1508896225,2770528.337822943,300488.32202148304,2769769.6543999678,110633,119734,1429.5961876574042,car_agent_10,links,car,,,,,,,,
car_agent_10,5,walk,57691,57699,8,300488.32202148304,2769769.6543999678,300488.79,2769778.54,119734,119734,11.567289534979336,,generic,walk,,,,,,,,
car_agent_11,0,walk,39600,42315,2715,302208.73,2771006.76,304732.58,2769576.78,24116,34918,3771.0447017638508,,generic,walk,,,,,,,,
car_agent_11,1,walk,69300,72015,2715,304732.58,2769576.78,302208.73,2771006.76,34918,24116,3771.0447017638508,,generic,walk,,,,,,,,
car_agent_12,0,walk,39600,39600,0,301278.16,2770528.6,301279.1508896225,2770528.337822943,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_12,1,car,39600,40060,460,301279.1508896225,2770528.337822943,304914.3099691695,2772627.744970456,110633,151203,5989.965638270775,car_agent_12,links,car,,,,,,,,
car_agent_12,2,walk,40060,40067,7,304914.3099691695,2772627.744970456,304906.51,2772627.9,151203,151203,10.141962577102026,,generic,walk,,,,,,,,
car_agent_12,3,walk,69300,69307,7,304906.51,2772627.9,304914.3099691695,2772627.744970456,151203,151203,10.141962577102026,,generic,walk,,,,,,,,
car_agent_12,4,car,69307,69679,372,304914.3099691695,2772627.744970456,301279.1508896225,2770528.337822943,151203,110633,6089.606055611309,car_agent_12,links,car,,,,,,,,
car_agent_12,5,walk,69679,69679,0,301279.1508896225,2770528.337822943,301278.16,2770528.6,110633,110633,1.3324835459087507,,generic,walk,,,,,,,,
car_agent_13,0,walk,37800,37805,5,305544.29,2770487.68,305544.43104231555,2770493.0390018015,62785,62785,6.96911476289376,,generic,walk,,,,,,,,
car_agent_13,1,car,37805,38121,316,305544.43104231555,2770493.0390018015,303783.4233985733,2772445.2014918937,62785,14982,4086.8528816397748,car_agent_13,links,car,,,,,,,,
car_agent_13,2,walk,38121,38127,6,303783.4233985733,2772445.2014918937,303790.83,2772445.13,14982,14982,9.62903039131332,,generic,walk,,,,,,,,
car_agent_13,3,walk,67500,67506,6,303790.83,2772445.13,303783.4233985733,2772445.2014918937,14982,14982,9.62903039131332,,generic,walk,,,,,,,,
car_agent_13,4,car,67506,67780,274,303783.4233985733,2772445.2014918937,305544.43104231555,2770493.0390018015,14982,62785,4357.7315393039235,car_agent_13,links,car,,,,,,,,
car_agent_13,5,walk,67780,67785,5,305544.43104231555,2770493.0390018015,305544.29,2770487.68,62785,62785,6.96911476289376,,generic,walk,,,,,,,,
car_agent_14,0,walk,37800,37801,1,304996.85,2770512.5,304996.8532790921,2770512.496446124,131549,pt_BR10_UP,0.006286206587170651,,generic,walk,,,,,,,,
car_agent_14,1,pt,37920,38070,150,304996.8532790921,2770512.496446124,304919.30980199634,2771652.5361355515,pt_BR10_UP,pt_BR11_UP,,,default_pt,pt,Brown,brownTripN5_UP,37920.0,BR10_UP.link:pt_BR10_UP,BR11_UP.link:pt_BR11_UP,subway,BR10_UP.link:pt_BR10_UP,BR11_UP.link:pt_BR11_UP
car_agent_14,2,walk,38070,38070,0,304919.30980199634,2771652.5361355515,304919.30980199634,2771652.5361355515,pt_BR11_UP,pt_G16_DN,0.0,,generic,walk,,,,,,,,
car_agent_14,3,pt,38354,38475,121,304919.30980199634,2771652.5361355515,303763.41540546075,2771719.823223702,pt_G16_DN,G15_DN.link:pt_G15_DN,,,default_pt,pt,Green,183_6145_DN,38354.0,G16_DN.link:pt_G16_DN,G14_DN.link:pt_G14_DN,subway,G16_DN.link:pt_G16_DN,G15_DN.link:pt_G15_DN
car_agent_14,3,pt,38354,38605,251,303763.41540546075,2771719.823223702,302503.61297324795,2771706.944751381,G15_DN.link:pt_G15_DN,pt_G14_DN,,,default_pt,pt,Green,183_6145_DN,,G16_DN.link:pt_G16_DN,G14_DN.link:pt_G14_DN,subway,G15_DN.link:pt_G15_DN,G14_DN.link:pt_G14_DN
car_agent_14,4,walk,38605,38606,1,302503.61297324795,2771706.944751381,302503.61,2771706.94,pt_G14_DN,90941,0.0072864767860186625,,generic,walk,,,,,,,,
car_agent_14,5,walk,67500,67501,1,302503.61,2771706.94,302503.61297324795,2771706.944751381,90941,pt_G14_UP,0.0072864767860186625,,generic,walk,,,,,,,,
car_agent_14,6,pt,67521,67655,134,302503.61297324795,2771706.944751381,303763.41540546075,2771719.823223702,pt_G14_UP,G15_UP.link:pt_G15_UP,,,default_pt,pt,Green,183_6292_UP,67521.0,G14_UP.link:pt_G14_UP,G16_UP.link:pt_G16_UP,subway,G14_UP.link:pt_G14_UP,G15_UP.link:pt_G15_UP
car_agent_14,6,pt,67521,67771,250,303763.41540546075,2771719.823223702,304919.30980199634,2771652.5361355515,G15_UP.link:pt_G15_UP,pt_G16_UP,,,default_pt,pt,Green,183_6292_UP,,G14_UP.link:pt_G14_UP,G16_UP.link:pt_G16_UP,subway,G15_UP.link:pt_G15_UP,G16_UP.link:pt_G16_UP
car_agent_14,7,walk,67771,67771,0,304919.30980199634,2771652.5361355515,304919.30980199634,2771652.5361355515,pt_G16_UP,pt_BR11_DN,0.0,,generic,walk,,,,,,,,
car_agent_14,8,pt,67800,67950,150,304919.30980199634,2771652.5361355515,304996.8532790921,2770512.496446124,pt_BR11_DN,pt_BR10_DN,,,default_pt,pt,Brown,brownTripN1_DN,67800.0,BR11_DN.link:pt_BR11_DN,BR10_DN.link:pt_BR10_DN,subway,BR11_DN.link:pt_BR11_DN,BR10_DN.link:pt_BR10_DN
car_agent_14,9,walk,67950,67951,1,304996.8532790921,2770512.496446124,304996.85,2770512.5,pt_BR10_DN,131549,0.006286206587170651,,generic,walk,,,,,,,,
car_agent_15,0,walk,39600,45135,5535,302301.05,2769507.0,308143.01,2770426.5,51390,5707,7688.044026070897,,generic,walk,,,,,,,,
car_agent_15,1,walk,69300,74835,5535,308143.01,2770426.5,302301.05,2769507.0,5707,51390,7688.044026070897,,generic,walk,,,,,,,,
pt_agent_01,0,walk,28800,28801,1,294035.05,2762173.24,294035.0508794822,2762173.23895046,142527,pt_BL02_UP,0.0017801093003381118,,generic,walk,,,,,,,,
pt_agent_01,1,pt,28995,29116,121,294035.0508794822,2762173.23895046,294859.6990734095,2762874.8386587347,pt_BL02_UP,BL03_UP.link:pt_BL03_UP,,,default_pt,pt,Blue,403_1462_UP,28995.0,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL02_UP.link:pt_BL02_UP,BL03_UP.link:pt_BL03_UP
pt_agent_01,1,pt,28995,29253,258,294859.6990734095,2762874.8386587347,295300.4898398059,2764224.8517480693,BL03_UP.link:pt_BL03_UP,BL04_UP.link:pt_BL04_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL03_UP.link:pt_BL03_UP,BL04_UP.link:pt_BL04_UP
pt_agent_01,1,pt,28995,29428,433,295300.4898398059,2764224.8517480693,295672.75806585717,2765663.266213558,BL04_UP.link:pt_BL04_UP,BL05_UP.link:pt_BL05_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL04_UP.link:pt_BL04_UP,BL05_UP.link:pt_BL05_UP
pt_agent_01,1,pt,28995,29552,557,295672.75806585717,2765663.266213558,296356.4617399499,2766793.710940271,BL05_UP.link:pt_BL05_UP,BL06_UP.link:pt_BL06_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL05_UP.link:pt_BL05_UP,BL06_UP.link:pt_BL06_UP
pt_agent_01,1,pt,28995,29650,655,296356.4617399499,2766793.710940271,296660.1690383145,2767388.4471152932,BL06_UP.link:pt_BL06_UP,BL07_UP.link:pt_BL07_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL06_UP.link:pt_BL06_UP,BL07_UP.link:pt_BL07_UP
pt_agent_01,1,pt,28995,29786,791,296660.1690383145,2767388.4471152932,297236.90702420456,2768436.6099721375,BL07_UP.link:pt_BL07_UP,BL08_UP.link:pt_BL08_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL07_UP.link:pt_BL07_UP,BL08_UP.link:pt_BL08_UP
pt_agent_01,1,pt,28995,29895,900,297236.90702420456,2768436.6099721375,297689.8716625933,2769212.9908094765,BL08_UP.link:pt_BL08_UP,BL09_UP.link:pt_BL09_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL08_UP.link:pt_BL08_UP,BL09_UP.link:pt_BL09_UP
pt_agent_01,1,pt,28995,30120,1125,297689.8716625933,2769212.9908094765,300488.7872939309,2769778.5391352274,BL09_UP.link:pt_BL09_UP,BL10_UP.link:pt_BL10_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL09_UP.link:pt_BL09_UP,BL10_UP.link:pt_BL10_UP
pt_agent_01,1,pt,28995,30266,1271,300488.7872939309,2769778.5391352274,301278.15512185276,2770528.600776343,BL10_UP.link:pt_BL10_UP,BL11_UP.link:pt_BL11_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL10_UP.link:pt_BL10_UP,BL11_UP.link:pt_BL11_UP
pt_agent_01,1,pt,28995,30430,1435,301278.15512185276,2770528.600776343,302208.73284823,2771006.7627904457,BL11_UP.link:pt_BL11_UP,BL12_UP.link:pt_BL12_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL11_UP.link:pt_BL11_UP,BL12_UP.link:pt_BL12_UP
pt_agent_01,1,pt,28995,30539,1544,302208.73284823,2771006.7627904457,302862.28591230744,2770828.7266682894,BL12_UP.link:pt_BL12_UP,BL13_UP.link:pt_BL13_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL12_UP.link:pt_BL12_UP,BL13_UP.link:pt_BL13_UP
pt_agent_01,1,pt,28995,30644,1649,302862.28591230744,2770828.7266682894,303804.1887079433,2770590.710859173,BL13_UP.link:pt_BL13_UP,pt_BL14_UP,,,default_pt,pt,Blue,403_1462_UP,,BL02_UP.link:pt_BL02_UP,BL14_UP.link:pt_BL14_UP,subway,BL13_UP.link:pt_BL13_UP,BL14_UP.link:pt_BL14_UP
pt_agent_01,2,walk,30644,30645,1,303804.1887079433,2770590.710859173,303804.19,2770590.71,pt_BL14_UP,130880,0.002017132872603192,,generic,walk,,,,,,,,
pt_agent_01,3,walk,59580,59581,1,303804.19,2770590.71,303804.1887079433,2770590.710859173,130880,pt_BL14_DN,0.002017132872603192,,generic,walk,,,,,,,,
pt_agent_01,4,pt,59612,59736,124,303804.1887079433,2770590.710859173,302862.28591230744,2770828.7266682894,pt_BL14_DN,BL13_DN.link:pt_BL13_DN,,,default_pt,pt,Blue,403_1295_DN,59612.0,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL14_DN.link:pt_BL14_DN,BL13_DN.link:pt_BL13_DN
pt_agent_01,4,pt,59612,59833,221,302862.28591230744,2770828.7266682894,302208.73284823,2771006.7627904457,BL13_DN.link:pt_BL13_DN,BL12_DN.link:pt_BL12_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL13_DN.link:pt_BL13_DN,BL12_DN.link:pt_BL12_DN
pt_agent_01,4,pt,59612,60003,391,302208.73284823,2771006.7627904457,301278.15512185276,2770528.600776343,BL12_DN.link:pt_BL12_DN,BL11_DN.link:pt_BL11_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL12_DN.link:pt_BL12_DN,BL11_DN.link:pt_BL11_DN
pt_agent_01,4,pt,59612,60160,548,301278.15512185276,2770528.600776343,300488.7872939309,2769778.5391352274,BL11_DN.link:pt_BL11_DN,BL10_DN.link:pt_BL10_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL11_DN.link:pt_BL11_DN,BL10_DN.link:pt_BL10_DN
pt_agent_01,4,pt,59612,60382,770,300488.7872939309,2769778.5391352274,297689.8716625933,2769212.9908094765,BL10_DN.link:pt_BL10_DN,BL09_DN.link:pt_BL09_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL10_DN.link:pt_BL10_DN,BL09_DN.link:pt_BL09_DN
pt_agent_01,4,pt,59612,60489,877,297689.8716625933,2769212.9908094765,297236.90702420456,2768436.6099721375,BL09_DN.link:pt_BL09_DN,BL08_DN.link:pt_BL08_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL09_DN.link:pt_BL09_DN,BL08_DN.link:pt_BL08_DN
pt_agent_01,4,pt,59612,60616,1004,297236.90702420456,2768436.6099721375,296660.1690383145,2767388.4471152932,BL08_DN.link:pt_BL08_DN,BL07_DN.link:pt_BL07_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL08_DN.link:pt_BL08_DN,BL07_DN.link:pt_BL07_DN
pt_agent_01,4,pt,59612,60708,1096,296660.1690383145,2767388.4471152932,296356.4617399499,2766793.710940271,BL07_DN.link:pt_BL07_DN,BL06_DN.link:pt_BL06_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL07_DN.link:pt_BL07_DN,BL06_DN.link:pt_BL06_DN
pt_agent_01,4,pt,59612,60835,1223,296356.4617399499,2766793.710940271,295672.75806585717,2765663.266213558,BL06_DN.link:pt_BL06_DN,BL05_DN.link:pt_BL05_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL06_DN.link:pt_BL06_DN,BL05_DN.link:pt_BL05_DN
pt_agent_01,4,pt,59612,60997,1385,295672.75806585717,2765663.266213558,295300.4898398059,2764224.8517480693,BL05_DN.link:pt_BL05_DN,BL04_DN.link:pt_BL04_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL05_DN.link:pt_BL05_DN,BL04_DN.link:pt_BL04_DN
pt_agent_01,4,pt,59612,61124,1512,295300.4898398059,2764224.8517480693,294859.6990734095,2762874.8386587347,BL04_DN.link:pt_BL04_DN,BL03_DN.link:pt_BL03_DN,,,default_pt,pt,Blue,403_1295_DN,,BL14_DN.link:pt_BL14_DN,BL02_DN.link:pt_BL02_DN,subway,BL04_DN.link:pt_BL04_DN,BL03_DN.link:pt_BL03_DN
